exp_name,dataset,method,order,seed,lr,task,tasks,task_learning_flops,core_training_flops,learning_auxiliary_flops,cumulative_learning_flops,terminal_epoch_flops,terminal_epoch_samples,terminal_flops_per_sample,summary_file,log_file
spike-all,spike,tagfex,2,69,0.01,9,18,30386674764613672,27971259286207588,2415415478406084,138177273407824732,1940631108837860,1770,1096401756405.5707,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-069.log
spike-all,spike,tagfex,2,69,0.01,10,18,35353431323495152,32664551715379140,2688879608116012,173530704731319884,2278346389754678,1931,1179879021105.478,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-069.log
spike-all,spike,tagfex,2,69,0.01,11,18,40660250169943096,37718034231678900,2942215938264196,214190954901262980,2614013026201993,2092,1249528215201.7175,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-069.log
spike-all,spike,tagfex,2,69,0.01,12,18,44222364380393070,41156596499856006,3065767880537064,258413319281656050,2847733652929860,2150,1324527280432.493,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-069.log
spike-all,spike,tagfex,2,69,0.01,13,18,46658038573489444,43531721996349268,3126316577140176,305071357855145494,3027780964430984,2149,1408925530214.511,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-069.log
spike-all,spike,tagfex,2,69,0.01,14,18,49267713446052423,46072213725978562,3195499720073861,354339071301197917,3217378603098989,2156,1492290632235.1526,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-069.log
spike-all,spike,tagfex,2,69,0.01,15,18,51842388614775404,48585891405357336,3256497209418068,406181459915973321,3398746004382340,2161,1572765388423.1096,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-069.log
spike-all,spike,tagfex,2,69,0.01,16,18,54040398273920389,50732878807209778,3307519466710611,460221858189893710,3568751151913199,2150,1659884256703.8135,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-069.log
spike-all,spike,tagfex,2,69,0.01,17,18,56724897936319972,53348917991544964,3375979944775008,516946756126213682,3758512997413284,2159,1740858266518.427,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-069.log
spike-all,spike,tagfex,2,69,0.01,18,18,59110807789920144,55676061949158186,3434745840761958,576057563916133826,3936349569457806,2156,1825765106427.5537,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-069.log
spike-all,spike,tagfex,2,69,0.05,1,18,3250608639051466,3237134607659834,13474031391632,3250608639051466,175330764323424,484,362253645296.33057,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,2,18,5919574308592466,5165072301390692,754502007201774,9170182947643932,330103679156334,645,511788649854.7814,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,3,18,8307021735007104,7342946689025356,964075045981748,17477204682651036,479220123103011,805,595304500749.082,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,4,18,11070764383629559,9886981572807750,1183782810821809,28547969066280595,655740999515057,966,678820910471.0735,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,5,18,14202519441628732,12790065639524332,1412453802104400,42750488507909327,859153672312836,1127,762336887589.0293,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,6,18,17701288472863699,16051198856387778,1650089616475921,60451776980773026,1089458962881845,1288,845853232051.122,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,7,18,21553241154929390,19657861304859796,1895379850069594,82005018135702416,1345726743344777,1448,929369297890.0393,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,8,18,25785580507508360,23634664583518986,2150915923989374,107790598643210776,1629732976331102,1609,1012885628546.3655,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,9,18,30386674764613672,27971259286207588,2415415478406084,138177273407824448,1940631108837860,1770,1096401756405.5707,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,10,18,35353431323495152,32664551715379140,2688879608116012,173530704731319600,2278346389754678,1931,1179879021105.478,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,11,18,40660250169943096,37718034231678900,2942215938264196,214190954901262696,2614013026201993,2092,1249528215201.7175,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,12,18,44222364380393070,41156596499856006,3065767880537064,258413319281655766,2847733652929860,2150,1324527280432.493,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,13,18,46658038573489444,43531721996349268,3126316577140176,305071357855145210,3027780964430984,2149,1408925530214.511,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,14,18,49267713446052423,46072213725978562,3195499720073861,354339071301197633,3217378603098989,2156,1492290632235.1526,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,15,18,51842388614775404,48585891405357336,3256497209418068,406181459915973037,3398746004382340,2161,1572765388423.1096,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,16,18,54040398273920389,50732878807209778,3307519466710611,460221858189893426,3568751151913199,2150,1659884256703.8135,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,17,18,56724897936319972,53348917991544964,3375979944775008,516946756126213398,3758512997413284,2159,1740858266518.427,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.05,18,18,59110807789920144,55676061949158186,3434745840761958,576057563916133542,3936349569457806,2156,1825765106427.5537,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/search_spike_tagfex__order-2__lr-005__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr005/log/search_spike_tagfex__order-2__lr-005__seed-069.log
spike-all,spike,tagfex,2,69,0.1,1,18,3250608639051466,3237134607659834,13474031391632,3250608639051466,175330764323424,484,362253645296.33057,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,2,18,5919574308592750,5165072301390976,754502007201774,9170182947644216,330103679156334,645,511788649854.7814,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,3,18,8307021735007104,7342946689025356,964075045981748,17477204682651320,479220123103011,805,595304500749.082,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,4,18,11070764383629559,9886981572807750,1183782810821809,28547969066280879,655740999515057,966,678820910471.0735,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,5,18,14202519441628732,12790065639524332,1412453802104400,42750488507909611,859153672312836,1127,762336887589.0293,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,6,18,17701288472863699,16051198856387778,1650089616475921,60451776980773310,1089458962881845,1288,845853232051.122,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,7,18,21553241154929390,19657861304859796,1895379850069594,82005018135702700,1345726743344777,1448,929369297890.0393,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,8,18,25785580507508360,23634664583518986,2150915923989374,107790598643211060,1629732976331102,1609,1012885628546.3655,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,9,18,30386674764613672,27971259286207588,2415415478406084,138177273407824732,1940631108837860,1770,1096401756405.5707,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,10,18,35353431323495152,32664551715379140,2688879608116012,173530704731319884,2278346389754678,1931,1179879021105.478,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,11,18,40660250169943096,37718034231678900,2942215938264196,214190954901262980,2614013026201993,2092,1249528215201.7175,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,12,18,44222364380393070,41156596499856006,3065767880537064,258413319281656050,2847733652929860,2150,1324527280432.493,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,13,18,46658038573489444,43531721996349268,3126316577140176,305071357855145494,3027780964430984,2149,1408925530214.511,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,14,18,49267713446052423,46072213725978562,3195499720073861,354339071301197917,3217378603098989,2156,1492290632235.1526,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,15,18,51842388614775404,48585891405357336,3256497209418068,406181459915973321,3398746004382340,2161,1572765388423.1096,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,16,18,54040398273920389,50732878807209778,3307519466710611,460221858189893710,3568751151913199,2150,1659884256703.8135,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,17,18,56724897936319972,53348917991544964,3375979944775008,516946756126213682,3758512997413284,2159,1740858266518.427,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,69,0.1,18,18,59110807789920144,55676061949158186,3434745840761958,576057563916133826,3936349569457806,2156,1825765106427.5537,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/search_spike_tagfex__order-2__lr-01__seed-069__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr01/log/search_spike_tagfex__order-2__lr-01__seed-069.log
spike-all,spike,tagfex,2,71,0.01,1,18,3250608639051466,3237134607659834,13474031391632,3250608639051466,175330764323424,484,362253645296.33057,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-071.log
spike-all,spike,tagfex,2,71,0.01,2,18,5919642881129186,5165140873927412,754502007201774,9170251520180652,330069392888116,645,511735492849.79224,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-071.log
spike-all,spike,tagfex,2,71,0.01,3,18,8307021735007104,7342946689025356,964075045981748,17477273255187756,479220123103011,805,595304500749.082,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-071.log
spike-all,spike,tagfex,2,71,0.01,4,18,11070764383629559,9886981572807750,1183782810821809,28548037638817315,655740999515057,966,678820910471.0735,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-071.log
spike-all,spike,tagfex,2,71,0.01,5,18,14202519441628732,12790065639524332,1412453802104400,42750557080446047,859153672312836,1127,762336887589.0293,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-071.log
spike-all,spike,tagfex,2,71,0.01,6,18,17701453032767899,16051363416291978,1650089616475921,60452010113213946,1089458962881845,1288,845853232051.122,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-071.log
spike-all,spike,tagfex,2,71,0.01,7,18,21553241154929390,19657861304859796,1895379850069594,82005251268143336,1345726743344777,1448,929369297890.0393,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-071.log
spike-all,spike,tagfex,2,71,0.01,8,18,25785642216487510,23634726292498136,2150915923989374,107790893484630846,1629732976331102,1609,1012885628546.3655,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-071.log
