exp_name,method,dataset,order,seed,backbone,best_lr,tasks,final_epoch_train_loss,training_runtime_s,training_gpu_ms,terminal_flops_per_sample,overall_learning_flops,core_training_flops,learning_auxiliary_flops,single_sample_forward_flops,model_parameter_bytes,model_buffer_bytes,optimizer_state_bytes,persistent_storage_bytes,persistent_storage_mib,inference_latency_ms_per_sample,peak_allocated_gpu_memory_mib,task_1_acc,task_2_acc,task_3_acc,task_4_acc
texture-all-4,fecam,texture,3,56,resnet18_cifar,0.1,4,0.012874886572050551,141.58975079099764,142660.140625,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.5594383458325561,10091.388671875,0.639344262295082,0.8070175438596491,0.9661016949152542,0.9682539682539683
texture-all-4,tagfex,texture,1,52,resnet18_cifar,0.01,4,0.011491992138326168,92.49399586301297,93297.671875,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.4011716209182244,10090.201171875,1.0,1.0,1.0,1.0
texture-all-4,tagfex,texture,1,53,resnet18_cifar,0.1,4,0.05617151701201995,92.68406877902453,93488.796875,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.4019850167120846,10090.201171875,0.3333333333333333,0.6190476190476191,1.0,0.9830508474576272
texture-all-4,tagfex,texture,1,54,resnet18_cifar,0.01,4,0.014843020588159561,92.72970004499075,93532.953125,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.4022986334045224,10090.201171875,1.0,1.0,1.0,1.0
texture-all-4,tagfex,texture,1,55,resnet18_cifar,0.01,4,0.017826870021720728,92.95561528600228,93754.0625,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.39988047077107086,10090.201171875,1.0,0.9841269841269841,1.0,1.0
texture-all-4,tagfex,texture,1,56,resnet18_cifar,0.05,4,0.0021760586416348813,93.29075596002804,95293.65625,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.4017304749747079,10090.201171875,0.9393939393939394,0.20634920634920634,0.7884615384615384,1.0
texture-all-4,tagfex,texture,2,52,resnet18_cifar,0.01,4,0.04514487786218524,97.46064993800246,98270.375,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.399710374949791,10090.201171875,1.0,0.6666666666666666,1.0,0.875
texture-all-4,tagfex,texture,2,53,resnet18_cifar,0.05,4,0.0015417509654071181,96.90641231398331,97701.953125,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.39864188329374883,10090.201171875,1.0,0.6515151515151515,1.0,1.0
texture-all-4,tagfex,texture,2,54,resnet18_cifar,0.01,4,0.022191523853689433,96.22339685802581,97035.0625,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.3986992916907184,10090.201171875,1.0,0.6212121212121212,1.0,0.017857142857142856
texture-all-4,tagfex,texture,2,55,resnet18_cifar,0.01,4,0.01087791978692015,95.25597761798417,96050.03125,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.39820978339169716,10090.201171875,1.0,0.9848484848484849,0.71875,1.0
